timestamp,cpu_percent,memory_usage_mb,memory_percent,net_io,block_io
1753863032,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863035,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863038,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863041,0,61.03,0.39,363MB / 7.65MB,0B / 0B
1753863044,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863046,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863049,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863052,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863055,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863058,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863061,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863064,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863066,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863069,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863072,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863075,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863078,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863081,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863084,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863086,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863089,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863092,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863095,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863098,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863101,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863104,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863106,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863109,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863112,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863115,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863118,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863121,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863124,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863126,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863129,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863132,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863135,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863138,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863141,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863144,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863146,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863149,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863153,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863155,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863158,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863161,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863164,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863166,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863169,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863172,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863175,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863178,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863181,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863184,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863186,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863189,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863193,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863195,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863198,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863201,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863204,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863207,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863210,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863213,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863215,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863218,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863221,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863224,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863227,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863230,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863233,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863235,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863238,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863241,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863244,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863246,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863250,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863253,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863255,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863258,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863261,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863264,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863267,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863270,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863273,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863275,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863278,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863281,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863284,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863287,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863290,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863293,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863295,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863298,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863301,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863304,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863307,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863310,0,61.03,0.39,363MB / 7.65MB,0B / 0B
1753863313,0,61.03,0.39,363MB / 7.65MB,0B / 0B
1753863315,0,61.03,0.39,363MB / 7.65MB,0B / 0B
1753863318,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863322,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863324,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863327,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863330,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863333,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863335,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863338,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863342,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863344,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863347,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863350,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863353,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863355,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863358,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863362,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863364,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863367,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863370,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863373,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863375,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863378,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863382,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863384,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863387,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863390,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863393,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863395,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863398,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863402,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863404,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863407,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863410,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863413,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863415,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863418,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863422,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863424,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863427,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863430,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863433,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863435,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863438,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863442,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863444,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863447,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863450,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863453,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863455,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863458,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863462,0,61.03,0.39,363MB / 7.65MB,0B / 0B
1753863464,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863467,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863470,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863473,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863475,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863478,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863482,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863484,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863487,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863490,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863493,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863495,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863498,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863502,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863504,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863507,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863510,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863513,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863515,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863518,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863522,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863524,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863527,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863530,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863533,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863535,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863538,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863542,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863544,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863547,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863550,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863553,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863555,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863558,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863562,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863564,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863567,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863570,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863573,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863575,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863578,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863582,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863584,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863587,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863590,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863593,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863595,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863598,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863602,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863604,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863607,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863610,0,61.05,0.39,363MB / 7.65MB,0B / 0B
1753863613,0,61.05,0.39,363MB / 7.65MB,0B / 0B
1753863615,0,61.05,0.39,363MB / 7.65MB,0B / 0B
1753863618,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863622,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863624,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863627,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863630,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863633,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863635,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863638,0,61.05,0.39,363MB / 7.65MB,0B / 0B
1753863642,0,61.05,0.39,363MB / 7.65MB,0B / 0B
1753863644,0,61.05,0.39,363MB / 7.65MB,0B / 0B
1753863647,0,61.05,0.39,363MB / 7.65MB,0B / 0B
1753863650,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863653,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863655,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863658,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863662,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863664,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863667,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863670,0,61.03,0.39,363MB / 7.65MB,0B / 0B
1753863673,0,61.03,0.39,363MB / 7.65MB,0B / 0B
1753863675,0,61.03,0.39,363MB / 7.65MB,0B / 0B
1753863678,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863682,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863684,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863687,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863690,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863693,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863695,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863698,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863702,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863704,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863707,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863710,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863713,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863715,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863718,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863722,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863724,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863727,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863730,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863733,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863735,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863739,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863742,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863744,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863747,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863750,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863753,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863756,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863759,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863762,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863764,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863767,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863770,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863773,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863776,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863779,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863782,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863784,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863787,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863790,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863793,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863796,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863799,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863802,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863804,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863807,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863810,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863813,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863816,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863819,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863822,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863824,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863827,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863830,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863833,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863836,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863839,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863842,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863844,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863847,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863850,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863853,0,61.04,0.39,363MB / 7.65MB,0B / 0B
1753863856,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863859,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863862,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863865,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863867,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863870,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863873,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863876,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863879,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863882,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863885,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863887,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863890,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863893,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863896,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863899,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863902,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863905,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863907,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863910,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863913,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863916,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863919,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863922,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863925,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863927,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863930,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863933,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863936,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863939,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863942,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863945,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863947,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863950,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863953,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863956,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863959,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863962,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863965,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863967,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863970,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863973,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863976,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863979,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863982,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863985,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863987,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863990,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863993,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863996,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753863999,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864002,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864005,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864007,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864010,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864013,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864016,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864019,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864022,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864025,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864027,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864030,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864033,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864036,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864039,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864042,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864045,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864047,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864050,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864053,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864056,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864059,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864062,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864065,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864067,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864070,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864073,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864076,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864079,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864082,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864085,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864087,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864090,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864093,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864096,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864099,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864102,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864105,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864107,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864110,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864113,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864116,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864119,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864122,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864125,0,61.02,0.39,363MB / 7.65MB,0B / 0B
1753864127,0,61.02,0.39,363MB / 7.65MB,0B / 0B
